periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received
202008,20-Aug,202008,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,674,7189,600,0,0,1,13,0,0,0,324,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,10473,2000,0,0,310,445,500,21,0,115,392,300,50
202008,20-Aug,202008,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,300,0,0,0,0,100,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,27,128,101,0,0,0,36,100,0
202008,20-Aug,202008,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,30,1779,0,0,0,0,0,0,0,15,30,408,0,0,0,0,0,0,0,0,0,0,0,0,0,675,19500,0,0,72,90,393,0,0,0,0,7,0,0
202008,20-Aug,202008,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,1118,1380,1254,0,0,109,246,0,0,0,135,9330,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,7525,0,0,0,0,0,0,0,0,10,356,0,0
202108,21-Aug,202108,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,2640,4560,3360,7200,0,0,300,0,0,0,410,90,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,630,1830,2430,2340,0,0,0,100,0,0,56,387,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,837,111,0,0,0,0,0,0,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,654,2597,0,0,0,0,0,0,0,0,347,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,69,345,1500,0,0,12,48,0,0,0,30,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,753,8551,0,600,0,6,39,0,0,0,55,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,240,960,500,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,606,20990,0,0,0,20,1181,0,0,0,10,15840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,0,48,0,20,0,0,0,0,0,0,13,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,248,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,270,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,150,1941,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,1752,25525,0,0,0,0,0,0,0,0,168,22092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,4019,3082,15920,30,0,0,0,0,0,0,634,267,8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,2,15,0,10
202108,21-Aug,202108,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,9520,26377,0,0,0,0,0,450,0,0,97,484,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,3140,11705,2400,1840,0,0,0,120,0,0,1156,1646,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,177,2896,1255,0,0,0,2,100,0,0,0,3379,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1116,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,0,1791,4320,3600,3135,0,0,0,0,0,0,290,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1757,16461,0,5379,1,14,201,1700,0,0,477,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,23,758,0,0,0,0,0,0,0,0,3,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,423,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,5457,10908,28100,3561,0,4,18,750,0,0,255,860,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,444,7800,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,180,4620,0,0,0,0,340,0,0,0,30,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,630,705,300,0,0,0,0,0,0,0,105,221,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,520,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,0,240,240,0,0,0,0,0,0,0,0,10,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,2469,19740,0,13200,0,2,0,0,0,0,297,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,21,0,0
202108,21-Aug,202108,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,0,40,1379,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202108,21-Aug,202108,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,5646,27047,0,5520,0,0,0,2000,0,0,1618,7811,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,754,441,0,0,0,0,0,0,0,0,471,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,1016,13663,100,0,0,0,0,0,0,0,11,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,13,8535,50,2976,0,0,0,0,0,0,60,1740,4030,1800,0,0,0,0,0,0,0,0,0,0,0,10,0,35,0,0,20,20,4020,40,0,8,11,10,10
202208,22-Aug,202208,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,3078,5030,6720,0,0,0,0,620,0,0,0,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,18,222,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,225,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,3472,14864,0,0,0,0,0,0,0,0,568,2359,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,177,2325,5000,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,270,500,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,926,0,5400,0,0,0,0,0,0,0,710,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,48,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,280,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,1357,1922,0,0,0,0,0,0,0,0,315,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1480,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,1221,0,0,0,0,0,0,0,0,0,0,20,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1236,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,20,44,0,0,0,0,0,0,0,0,125,1282,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,150,540,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,212,288,1200,0,0,0,0,0,0,0,94,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,7116,5745,5000,0,0,0,0,1000,0,6,1587,16561,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,16979,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,0,2,4,100,0,0,0,0,100,0,0,6,13,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,1038,5922,1000,0,0,0,153,0,0,0,75,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,0,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0
202208,22-Aug,202208,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,6009,49391,0,0,0,0,0,0,0,0,50,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202408,24-Aug,202408,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,13,230,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,344,0,0,0,0,0,0,0,0,3,0,0,0
201412,14-Dec,201412,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,1671,18339,0,0,0,0,0,1000,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,1225,11300,0,3200,0,20,1812,0,512,0,100,280,1000,100
201412,14-Dec,201412,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,225,5571,500,0,0,300,226,100,0,0,60,369,200,60,0,0,0,0,0,0,0,0,0,0,0,3793,5307,4000,2200,0,267,1398,460,548,0,50,725,500,0
201412,14-Dec,201412,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,472,0,0,0,1,44,0,0,0,0,0,0,0
201412,14-Dec,201412,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,149,4432,1460,102,0,4,644,11710,0,0,21,705,2435,0,0,0,0,0,0,0,0,0,0,0,0,1865,4133,7000,2275,0,384,391,2320,576,0,6,4083,160,0
201412,14-Dec,201412,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,32,763,6551,1452,0,0,8,586,290,0,0,92,1203,3320,0,0,0,0,0,0,0,0,0,0,0,0,1059,10414,500,1000,0,72,1550,340,778,1,2,1021,10,0
201412,14-Dec,201412,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,0,3024,3024,15120,0,0,0,0,100,0,0,980,980,9800,0,0,0,0,0,0,0,0,0,0,0,0,700,0,10000,0,0,79,0,500,0,0,0,0,300,0
201412,14-Dec,201412,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,756,9569,5040,51,0,0,0,650,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,175,2950,3000,300,0,10,291,128,64,0,31,278,550,100
201412,14-Dec,201412,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,0,81,7200,0,0,0,1572,2000,0,0,0,23,7200,0,0,0,0,0,0,0,0,0,0,0,0,16300,6024,0,0,0,225,1150,0,507,0,0,0,10000,0
201412,14-Dec,201412,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,40,556,10,10,0,1,36,20,0,0,0,300,50,0,0,0,0,0,0,0,0,0,0,0,0,205,1822,100,100,0,17,286,10,11,0,0,109,0,50
201412,14-Dec,201412,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,98,627,0,100,0,0,31,0,0,0,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2992,400,200,15,15,61,100,70,0,1,147,0,0
201412,14-Dec,201412,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,92,552,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,1732,172,10300,1800,0,27,206,35,192,0,0,0,0,0
201412,14-Dec,201412,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,186,7435,0,0,0,1,5,100,0,0,1,139,450,0,0,0,0,0,0,0,0,0,0,0,0,350,5983,375,850,0,5,306,78,195,0,1,143,66,5
201412,14-Dec,201412,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,22,708,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,13,300,0,0,0,0,70,0,20,0,0,0,0,0
201412,14-Dec,201412,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201412,14-Dec,201412,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,57,11610,0,2116,0,2,284,150,0,0,0,326,100,0,0,0,0,0,0,0,0,0,0,0,0,1128,15603,0,300,0,385,3375,0,330,0,1,539,1100,400
201412,14-Dec,201412,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,5,4,3281,20,0,0,0,50,120,0,0,1,2948,40,0,0,0,0,0,0,0,0,0,0,0,0,104,4435,250,455,0,3,333,10,30,0,0,62,20,0
201412,14-Dec,201412,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,0,99,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201412,14-Dec,201412,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,2388,34343,70,600,0,10,14,9010,0,0,0,68,10575,0,0,0,0,0,0,0,0,0,0,0,0,3580,75088,60,20725,0,505,14209,5038,842,4,84,342,5005,20
201412,14-Dec,201412,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1563,12297,0,0,0,0,0,3000,0,0,294,1014,4500,0,0,0,0,0,0,0,0,0,0,0,0,2100,9700,0,1800,0,629,1241,3720,1024,0,0,0,400,0
201412,14-Dec,201412,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,24,10735,0,1000,0,0,50,0,0,0,0,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1474,0,0,0,71,1967,0,0,0,0,450,0,0
201412,14-Dec,201412,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,0,100,3676,400,0,0,0,0,300,0,0,0,377,1030,0,0,0,0,0,0,0,0,0,0,0,0,341,1946,2100,54,0,14,242,250,0,0,2,56,20,0
201412,14-Dec,201412,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,171,210,200,0,0,0,0,200,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,48,393,400,0,0,0,0,20,0,0,0,0,20,0
201512,15-Dec,201512,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,1381,5901,100,0,0,0,0,0,0,0,53,49,3050,0,0,0,0,0,0,0,0,0,0,0,0,109,1295,0,6400,0,294,4844,0,64,1,55,295,2000,50
201512,15-Dec,201512,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,115,622,220,50,0,0,6,0,0,0,39,66,130,20,0,0,0,0,0,0,0,0,0,0,0,179,149,393,105,0,8,95,10,3,0,3,55,15,0
201512,15-Dec,201512,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,123,318,0,0,0,3,79,0,0,0,77,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,650,5700,10000,1000,0,460,1020,0,1120,0,0,70,0,0
201512,15-Dec,201512,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,30,120,0,150,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,300,9485,0,0,0,0,0,0,0,0,0,1000,0,0
201512,15-Dec,201512,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,5,0,0,0,0,0,0,0,0,0,82,240,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,5350,0,0,384,1224,3000,2632,0,0,0,0,0
201512,15-Dec,201512,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,390,753,1587,0,0,0,0,200,0,0,120,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,475,6425,0,0,0,1,280,0,280,0,0,133,0,0
201512,15-Dec,201512,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,99,1364,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5062,0,0,0,3,10,0,0,0,0,2,0,0
201512,15-Dec,201512,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,0,0,260,0,0,0,0,0,100,0,0,60,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3800,0,0,0,205,299,500,504,0,0,10,50,0
201512,15-Dec,201512,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,15,234,0,0,0,0,0,0,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,14,227,0,0,0,0,2,0,0,0,0,15,0,0
201512,15-Dec,201512,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,2080,36251,10000,0,0,30,7568,28600,0,0,460,7946,4200,0,0,0,0,0,0,0,0,0,0,0,0,2360,16081,9000,0,0,191,1539,4000,115,0,45,826,700,0
201512,15-Dec,201512,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,112,1632,1000,0,0,0,64,1000,0,0,120,360,1050,0,0,0,0,0,0,0,0,0,0,0,0,369,4667,2400,0,0,337,2520,500,0,0,1,750,1000,0
201512,15-Dec,201512,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,630,12360,0,0,0,10,5,0,0,0,390,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,26750,0,0,0,180,1155,0,0,0,80,2726,0,0
201512,15-Dec,201512,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,0,510,120,0,240,0,0,0,500,0,0,290,640,0,720,0,0,0,0,0,0,0,0,0,0,0,1650,1950,5000,600,0,597,460,3000,728,0,50,100,500,100
201512,15-Dec,201512,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,9,2468,0,0,0,0,58,50,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,45,118,50,0,0,5,106,10,0,0,0,100,0,0
201512,15-Dec,201512,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,422,5950,2200,0,0,0,0,500,0,0,218,3070,700,0,0,0,0,0,0,0,0,0,0,0,0,530,10225,1100,0,0,78,512,200,0,0,5,708,400,0
201512,15-Dec,201512,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,263,943,600,0,0,0,1,0,0,0,68,1231,200,0,0,0,0,0,0,0,0,0,0,0,0,4575,23343,0,0,0,90,845,0,0,0,40,350,0,0
201512,15-Dec,201512,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,234,3717,1110,0,0,1,2,1300,0,0,101,1533,800,350,0,0,0,0,0,0,0,0,0,0,0,1606,17967,12800,40,0,56,1487,10020,916,1,5,289,0,0
201512,15-Dec,201512,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,1,23,8489,100,4000,0,0,5,0,2000,1,0,5198,0,2000,0,0,0,0,0,0,0,0,0,0,0,62,10274,0,5000,3,6,857,0,1000,0,0,213,0,0
201512,15-Dec,201512,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1426,14345,0,0,0,0,0,2500,0,0,402,4287,1500,0,0,0,0,0,0,0,0,0,0,0,0,2500,22450,0,0,0,177,11604,0,1288,0,195,805,500,0
201612,16-Dec,201612,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,419,263,20600,0,0,0,0,1200,0,0,255,5613,8200,0,0,0,0,0,0,0,0,0,0,0,0,1960,13115,20000,0,0,0,441,0,0,0,0,19,3400,0
201612,16-Dec,201612,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,0,480,4000,0,0,0,0,0,0,0,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16850,0,0,0,0,858,0,0,0,0,4,0,0
201612,16-Dec,201612,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,720,312,6690,200,0,0,0,0,500,0,0,0,11745,0,0,0,0,0,0,0,0,0,0,0,0,0,256,10935,4000,0,0,1,678,1240,0,0,0,103,200,0
201612,16-Dec,201612,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,60,0,3000,0,0,0,0,100,0,0,114,453,1000,0,0,0,0,0,0,0,0,0,0,0,400,450,750,3000,0,0,38,106,228,0,0,82,236,256,0
201612,16-Dec,201612,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,6072,315,111,0,0,0,0,0,0,0,0,45,180,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1875,0,0,0,50,501,0,0,0,44,150,0,0
