year_month,country,county,uid,uid_code,uidear,county_code,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25+_receiving_fp_services_new,adults_25+_receiving_fp_services_revisits,condoms_new,condoms_revisits,traditional_new,pills_new,pills_revisits,traditional_revisits,injectable_new,injectable_revisits,traditional,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,condoms,pills,injectables,implants,iucd,surgical,total_modern_fp,total_cyp,periodid,periodname,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received,eligible_fp,"core_health_workforce_per_10,000population",Demand_Satisfied_by_Modern_Methods (%),"mCPR (Married Women, %)","Teenage Pregnancy Rate (15-19, %)","Total Unmet Need (Married Women, %)"
202006,Kenya,Busia,Tvf1zgVZ0K4,202006_Tvf1zgVZ0K4,2020_Tvf1zgVZ0K4,KE_County_40,1769,1178,0,0,215,98,3,707,440,1,0,0,4,0,0,0,0,0,0,313,1147,0,0,0,0,1460,38,202006,20-Jun,0,569,7759,1036,1029,0,30,0,723,0,0,120,3635,671,399,0,0,0,0,0,0,0,0,0,0,0,1480,8082,4942,1800,0,157,223,4179,380,0,0,357,447,0,195460.0,,,,,
202005,Kenya,Laikipia,xuFdFy6t9AH,202005_xuFdFy6t9AH,2020_xuFdFy6t9AH,KE_County_31,538,711,0,0,178,10,3,473,829,4,0,0,7,0,0,0,0,0,0,188,1302,0,0,0,0,1490,35,202005,20-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,300,0,110,290,0,0,0,0,150,0,0,111916.0,,,,,
202005,Kenya,Kwale,N7YETT3A9r1,202005_N7YETT3A9r1,2020_N7YETT3A9r1,KE_County_2,1234,1299,0,0,948,15,0,427,403,0,0,0,0,0,0,0,0,0,0,963,830,0,0,0,0,1793,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179035.0,,,,,
202005,Kenya,Lamu,NjWSbQTwys4,202005_NjWSbQTwys4,2020_NjWSbQTwys4,KE_County_5,195,223,0,0,264,0,1,142,191,0,0,0,1,0,0,0,0,0,0,264,333,0,0,0,0,597,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28773.0,,,,,
202005,Kenya,Homa Bay,nK0A12Q7MvS,202005_nK0A12Q7MvS,2020_nK0A12Q7MvS,KE_County_43,2625,2581,0,0,479,1074,46,386,485,19,0,0,65,0,0,0,0,0,0,1553,871,0,0,0,0,2424,34,202005,20-May,0,117,928,0,0,0,1,4,0,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,13825,0,0,0,0,0,0,0,0,0,662,0,0,238236.0,,,,,
202005,Kenya,Narok,kqJ83J2D72s,202005_kqJ83J2D72s,2020_kqJ83J2D72s,KE_County_33,1206,1054,0,0,1093,450,106,377,271,0,0,0,106,0,0,0,0,0,0,1543,648,0,0,0,0,2191,30,202005,20-May,0,140,3057,640,300,0,0,161,0,0,0,591,1583,0,300,0,0,0,0,0,0,0,0,0,0,0,2125,43600,0,25000,0,316,1284,5000,1600,0,25,528,0,0,219720.0,,,,,
202005,Kenya,Kakamega,BjC1xL40gHo,202005_BjC1xL40gHo,2020_BjC1xL40gHo,KE_County_37,2015,2698,0,0,588,694,375,1250,1396,7,0,0,382,0,0,0,0,0,0,1282,2646,0,0,0,0,3928,94,202005,20-May,0,5859,20723,3360,0,0,72,624,500,0,0,282,2711,1700,0,0,0,0,0,0,0,0,0,0,0,0,5875,9700,7000,3500,0,5,183,8100,0,0,191,1214,200,0,397701.0,,,,,
202005,Kenya,Mandera,R6f9znhg37c,202005_R6f9znhg37c,2020_R6f9znhg37c,KE_County_9,62,13,0,0,440,63,189,331,155,53,1,5,242,0,0,0,0,0,0,503,486,6,0,0,0,995,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147224.0,,,,,
202005,Kenya,Bungoma,KGHhQ5GLd4k,202005_KGHhQ5GLd4k,2020_KGHhQ5GLd4k,KE_County_39,3029,3269,0,0,1032,348,32,795,1023,73,0,0,105,0,0,0,0,0,0,1380,1818,0,0,0,0,3198,48,202005,20-May,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348447.0,,,,,
202005,Kenya,Samburu,o36zCRjSd4G,202005_o36zCRjSd4G,2020_o36zCRjSd4G,KE_County_25,270,295,0,0,108,2,14,174,197,0,0,0,14,0,0,0,0,0,0,110,371,0,0,0,0,481,12,202005,20-May,0,240,1749,0,399,0,0,0,100,0,0,0,303,0,120,0,0,0,0,0,0,0,0,0,0,125,1450,10425,0,12000,0,0,0,1000,0,0,0,8,50,0,80641.0,,,,,
202005,Kenya,Makueni,BoDytkJQ4Qi,202005_BoDytkJQ4Qi,2020_BoDytkJQ4Qi,KE_County_17,588,1410,0,0,338,139,4,557,828,1,0,0,5,0,0,0,0,0,0,477,1385,0,0,0,0,1862,34,202005,20-May,0,659,1765,300,2400,0,0,2,120,0,0,88,146,718,102,0,0,0,0,0,0,0,0,0,0,0,1698,6527,1000,4600,0,0,504,1000,0,0,0,360,50,0,212702.0,,,,,
202005,Kenya,Nyamira,uepLTG8wGWJ,202005_uepLTG8wGWJ,2020_uepLTG8wGWJ,KE_County_46,2055,1493,0,0,1369,399,16,526,694,0,0,0,16,0,0,0,0,0,0,1768,1220,0,0,0,0,2988,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136505.0,,,,,
202005,Kenya,Kitui,j8o6iO4Njsi,202005_j8o6iO4Njsi,2020_j8o6iO4Njsi,KE_County_15,3091,1888,0,0,201,2,2,446,908,3,0,0,5,0,0,0,0,0,0,203,1354,0,0,0,0,1557,29,202005,20-May,0,75,477,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2475,0,1000,0,80,54,0,0,0,35,68,0,0,255326.0,,,,,
202005,Kenya,Machakos,yhCUgGcCcOo,202005_yhCUgGcCcOo,2020_yhCUgGcCcOo,KE_County_16,1263,2294,0,0,1092,48,5,1495,3065,0,0,0,5,0,0,0,0,0,0,1140,4560,0,0,0,0,5700,127,202005,20-May,0,3066,6848,2000,1440,0,0,0,0,0,0,627,1440,200,450,0,0,0,0,0,0,0,0,0,0,0,8100,6670,0,2000,0,0,0,0,0,0,45,423,0,200,347389.0,,,,,
202005,Kenya,Kilifi,nrI2khZx3d0,202005_nrI2khZx3d0,2020_nrI2khZx3d0,KE_County_3,1572,2729,0,0,979,723,751,747,946,34,0,0,785,0,0,0,0,0,0,1702,1693,0,0,0,0,3395,50,202005,20-May,0,134,2486,100,500,0,1,187,0,0,0,123,551,0,500,0,0,0,0,0,0,0,0,0,0,0,5000,2000,0,6000,0,0,0,0,0,0,30,2153,0,0,318260.0,,,,,
202005,Kenya,Kisii,sPkRcDvhGWA,202005_sPkRcDvhGWA,2020_sPkRcDvhGWA,KE_County_45,2739,1715,0,0,1112,96,0,665,528,0,0,0,0,0,0,0,0,0,0,1208,1193,0,0,0,0,2401,43,202005,20-May,0,60,491,500,201,0,106,79,300,0,0,112,773,0,201,0,0,0,0,0,0,0,0,0,0,0,625,4425,3000,3000,0,0,0,1300,0,0,12,478,0,0,268605.0,,,,,
202005,Kenya,Embu,PFu8alU2KWG,202005_PFu8alU2KWG,2020_PFu8alU2KWG,KE_County_14,416,1088,0,0,79,12,0,518,1372,3,0,0,3,0,0,0,0,0,0,91,1890,0,0,0,0,1981,44,202005,20-May,0,783,3870,0,0,0,0,0,0,0,0,96,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,4325,0,0,0,0,0,0,0,0,5,36,0,0,144018.0,,,,,
202005,Kenya,Nyandarua,mYZacFNIB3h,202005_mYZacFNIB3h,2020_mYZacFNIB3h,KE_County_18,542,760,0,0,258,13,3,753,1178,0,0,0,3,0,0,0,0,0,0,271,1931,0,0,0,0,2202,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144931.0,,,,,
202005,Kenya,Kericho,ihZsJ8alvtb,202005_ihZsJ8alvtb,2020_ihZsJ8alvtb,KE_County_35,1262,932,0,0,1525,16,4,343,237,4,0,0,8,0,0,0,0,0,0,1541,580,0,0,0,0,2121,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208341.0,,,,,
202005,Kenya,Garissa,uyOrcHZBpW0,202005_uyOrcHZBpW0,2020_uyOrcHZBpW0,KE_County_7,48,39,0,0,105,16,291,239,189,0,0,0,291,0,0,0,0,0,0,121,428,0,0,0,0,549,16,202005,20-May,0,3,357,0,360,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,230799.0,,,,,
202005,Kenya,Tana River,JsH2bnvNt2d,202005_JsH2bnvNt2d,2020_JsH2bnvNt2d,KE_County_4,334,221,0,0,264,0,12,64,73,13,0,0,25,0,0,0,0,0,0,264,137,0,0,0,0,401,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63757.0,,,,,
202005,Kenya,Kajiado,Hsk1YV8kHkT,202005_Hsk1YV8kHkT,2020_Hsk1YV8kHkT,KE_County_34,1441,1062,0,0,593,0,62,1122,1011,27,0,0,89,0,0,0,0,0,0,593,2133,0,0,0,0,2726,69,202005,20-May,0,4355,10970,244200,501,0,0,0,540,0,0,1554,5505,420,201,0,0,0,0,0,0,0,0,0,0,0,4975,36300,10000,0,0,0,16675,5020,0,0,160,1475,500,0,274303.0,,,,,
202005,Kenya,Busia,Tvf1zgVZ0K4,202005_Tvf1zgVZ0K4,2020_Tvf1zgVZ0K4,KE_County_40,1025,1036,0,0,191,58,6,619,428,4,0,0,10,0,0,0,0,0,0,249,1047,0,0,0,0,1296,20,202005,20-May,0,170,7350,926,0,0,0,30,473,0,0,30,3152,325,0,0,0,0,0,0,0,0,0,0,0,0,6400,7812,2888,0,0,0,0,3767,0,0,0,423,254,0,195460.0,,,,,
202005,Kenya,Kiambu,qKzosKQPl6G,202005_qKzosKQPl6G,2020_qKzosKQPl6G,KE_County_22,2565,2067,0,0,2201,51,35,3495,4196,6,0,0,41,0,0,0,0,0,0,2252,7691,0,0,0,0,9943,286,202005,20-May,1,5527,75474,18000,11571,0,15,54,12000,0,0,2683,30792,12000,6699,0,0,0,0,0,0,0,0,0,0,0,5365,18993,20000,12410,0,25,10,10000,0,0,610,9805,10000,962,670790.0,,,,,
202005,Kenya,Kisumu,tAbBVBbueqD,202005_tAbBVBbueqD,2020_tAbBVBbueqD,KE_County_42,2701,1973,0,0,457,60,67,886,734,159,0,0,226,0,0,0,0,0,0,517,1620,0,0,0,0,2137,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259552.0,,,,,
202005,Kenya,Elgeyo Marakwet,MqnLxQBigG0,202005_MqnLxQBigG0,2020_MqnLxQBigG0,KE_County_28,453,515,0,0,55,0,4,122,156,24,0,0,28,0,0,0,0,0,0,55,278,0,0,0,0,333,5,202005,20-May,0,0,19792,0,0,0,0,1769,0,0,0,0,16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,1373,0,0,94369.0,,,,,
202005,Kenya,Wajir,CeLsrJOH0g9,202005_CeLsrJOH0g9,2020_CeLsrJOH0g9,KE_County_8,141,56,0,0,229,0,313,155,83,82,0,0,395,0,0,0,0,0,0,229,238,0,0,0,0,467,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141337.0,,,,,
202005,Kenya,Nandi,t0J75eHKxz5,202005_t0J75eHKxz5,2020_t0J75eHKxz5,KE_County_29,1226,1031,0,0,916,132,155,486,385,209,0,0,364,0,0,0,0,0,0,1048,871,0,0,0,0,1919,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205169.0,,,,,
202005,Kenya,Vihiga,sANMZ3lpqGs,202005_sANMZ3lpqGs,2020_sANMZ3lpqGs,KE_County_38,933,665,0,0,1715,141,37,366,300,7,0,0,44,0,0,0,0,0,0,1856,666,0,0,0,0,2522,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125678.0,,,,,
202005,Kenya,Turkana,kphDeKClFch,202005_kphDeKClFch,2020_kphDeKClFch,KE_County_23,749,369,0,0,672,4,685,302,135,69,0,0,754,0,0,0,0,0,0,676,437,0,0,0,0,1113,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175804.0,,,,,
202005,Kenya,Marsabit,Eey8fT4Im3y,202005_Eey8fT4Im3y,2020_Eey8fT4Im3y,KE_County_10,158,47,0,0,217,11,10,100,54,0,9,8,10,11,0,0,0,0,0,228,154,17,11,0,0,410,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88257.0,,,,,
202005,Kenya,Baringo,vvOK1BxTbet,202005_vvOK1BxTbet,2020_vvOK1BxTbet,KE_County_30,473,366,0,0,515,93,24,318,344,64,0,0,88,0,0,0,0,0,0,608,662,0,0,0,0,1270,21,202005,20-May,0,73,516,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,262,162,0,0,0,0,0,0,0,0,5,39,0,0,133900.0,,,,,
202005,Kenya,Meru,Y52XNJ50hYb,202005_Y52XNJ50hYb,2020_Y52XNJ50hYb,KE_County_12,1475,1850,0,0,3033,49,350,927,1183,19,0,0,369,0,0,0,0,0,0,3082,2110,0,0,0,0,5192,88,202005,20-May,0,0,0,1000,0,0,0,0,200,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,500,0,0,5,42,500,0,363466.2,,,,,
202005,Kenya,Isiolo,bzOfj0iwfDH,202005_bzOfj0iwfDH,2020_bzOfj0iwfDH,KE_County_11,150,198,0,0,104,50,5,137,69,0,0,0,5,0,0,0,0,0,0,154,206,0,0,0,0,360,7,202005,20-May,0,0,1255,0,0,0,5,106,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,25,75,0,100,44805.0,,,,,
202005,Kenya,Kirinyaga,Ulj33KBau7V,202005_Ulj33KBau7V,2020_Ulj33KBau7V,KE_County_20,515,1132,0,0,145,34,0,748,2806,0,0,0,0,0,0,0,0,0,0,179,3554,0,0,0,0,3733,86,202005,20-May,0,1875,2895,1290,0,0,40,220,40,0,0,2200,2570,5080,0,0,0,0,0,0,0,0,0,0,0,0,2400,4675,400,0,0,0,0,0,0,0,90,470,0,0,152352.0,,,,,
202005,Kenya,Uasin Gishu,pZqQRRW7PHP,202005_pZqQRRW7PHP,2020_pZqQRRW7PHP,KE_County_27,1407,1858,0,0,448,37,64,742,984,48,0,0,112,0,0,0,0,0,0,485,1726,0,0,0,0,2211,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305713.0,,,,,
202005,Kenya,Trans Nzoia,mThvosEflAU,202005_mThvosEflAU,2020_mThvosEflAU,KE_County_26,1707,1061,0,0,637,25,0,433,351,0,0,0,0,0,0,0,0,0,0,662,784,0,0,0,0,1446,23,202005,20-May,0,1396,66280,0,0,0,22,44,0,0,0,548,54532,1200,0,0,0,0,0,0,0,0,0,0,0,0,6750,137450,0,1350,0,40,90,0,0,0,75,2802,0,0,232783.0,,,,,
202005,Kenya,Migori,fVra3Pwta0Q,202005_fVra3Pwta0Q,2020_fVra3Pwta0Q,KE_County_44,4104,2869,0,0,1341,599,19,560,565,3,0,0,22,0,0,0,0,0,0,1940,1125,0,0,0,0,3065,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235780.0,,,,,
202005,Kenya,Taita Taveta,QyGNX2DpR4h,202005_QyGNX2DpR4h,2020_QyGNX2DpR4h,KE_County_6,344,669,0,0,237,1,1,111,501,39,0,0,40,0,0,0,0,0,0,238,612,0,0,0,0,850,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76316.0,,,,,
202005,Kenya,Bomet,HMNARUV2CW4,202005_HMNARUV2CW4,2020_HMNARUV2CW4,KE_County_36,1017,1518,0,0,557,17,48,279,461,41,0,0,89,0,0,0,0,0,0,574,740,0,0,0,0,1314,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195821.0,,,,,
202005,Kenya,Muranga,ahwTMNAJvrL,202005_ahwTMNAJvrL,2020_ahwTMNAJvrL,KE_County_21,807,1039,0,0,421,121,2,988,2149,10,0,0,12,0,0,0,0,0,0,542,3137,0,0,0,0,3679,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229849.0,,,,,
202005,Kenya,Nyeri,ptWVfaCIdVx,202005_ptWVfaCIdVx,2020_ptWVfaCIdVx,KE_County_19,405,698,0,0,376,75,3,804,2549,0,0,0,3,0,0,0,0,0,0,451,3353,0,0,0,0,3804,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177861.0,,,,,
202005,Kenya,Nairobi,jkG3zaihdSs,202005_jkG3zaihdSs,2020_jkG3zaihdSs,KE_County_47,4798,4718,0,0,11479,2257,118,5118,7140,158,5,15,276,0,0,0,0,0,0,13736,12258,20,0,0,0,26014,531,202005,20-May,0,1080,13770,2880,0,0,0,0,0,0,0,660,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,30000,0,0,0,0,3000,0,0,8,4825,0,0,1308911.0,,,,,
202005,Kenya,West Pokot,XWALbfAPa6n,202005_XWALbfAPa6n,2020_XWALbfAPa6n,KE_County_24,874,657,0,0,343,4,53,134,74,27,0,0,80,0,0,0,0,0,0,347,208,0,0,0,0,555,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110178.0,,,,,
202005,Kenya,Mombasa,wsBsC6gjHvn,202005_wsBsC6gjHvn,2020_wsBsC6gjHvn,KE_County_1,1058,1093,0,0,481,454,159,500,1314,123,0,0,282,0,0,0,0,0,0,935,1814,0,0,0,0,2749,48,202005,20-May,0,831,8614,0,0,0,0,0,2000,0,0,252,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,475,13650,0,0,0,55,17,5000,0,0,32,435,0,0,325814.0,,,,,
202005,Kenya,Tharaka Nithi,T4urHM47nlm,202005_T4urHM47nlm,2020_T4urHM47nlm,KE_County_13,519,665,0,0,292,72,29,565,544,26,0,0,55,0,0,0,0,0,0,364,1109,0,0,0,0,1473,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88838.0,,,,,
202005,Kenya,Siaya,u4t9H8XyU9P,202005_u4t9H8XyU9P,2020_u4t9H8XyU9P,KE_County_41,1459,1501,0,0,1831,179,80,348,328,29,0,0,109,0,0,0,0,0,0,2010,676,0,0,0,0,2686,27,202005,20-May,0,0,4800,0,0,0,0,40,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,400,0,0,0,67,0,0,0,0,0,100,0,0,232196.0,,,,,
202005,Kenya,Nakuru,ob6SxuRcqU4,202005_ob6SxuRcqU4,2020_ob6SxuRcqU4,KE_County_32,3112,3434,0,0,1624,936,71,2437,2598,12,0,0,83,0,0,0,0,0,0,2560,5035,0,0,0,0,7595,160,202005,20-May,0,2026,61741,22500,0,0,82,4431,6000,0,0,1311,10011,16300,0,0,0,0,0,0,0,0,0,0,0,0,4675,31375,37575,0,0,0,0,3000,0,0,111,8417,10500,0,502286.0,,,,,
202004,Kenya,Mombasa,wsBsC6gjHvn,202004_wsBsC6gjHvn,2020_wsBsC6gjHvn,KE_County_1,683,1028,0,0,620,156,112,536,1438,2,0,0,114,0,0,0,0,0,0,776,1974,0,0,0,0,2750,44,202004,20-Apr,0,1002,9445,0,0,0,0,0,0,0,0,330,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,600,14725,0,0,0,0,72,500,0,0,101,477,334,0,325814.0,,,,,
202004,Kenya,Kirinyaga,Ulj33KBau7V,202004_Ulj33KBau7V,2020_Ulj33KBau7V,KE_County_20,424,1128,0,0,154,61,0,776,2874,0,0,0,0,0,0,0,0,0,0,215,3650,0,0,0,0,3865,84,202004,20-Apr,0,3720,4800,3960,0,0,95,460,45,0,0,270,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,7075,300,0,0,0,0,0,0,0,35,560,0,0,152352.0,,,,,
202004,Kenya,West Pokot,XWALbfAPa6n,202004_XWALbfAPa6n,2020_XWALbfAPa6n,KE_County_24,806,396,0,0,830,4,31,161,63,24,0,0,55,0,0,0,0,0,0,834,224,0,0,0,0,1058,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110178.0,,,,,
202004,Kenya,Garissa,uyOrcHZBpW0,202004_uyOrcHZBpW0,2020_uyOrcHZBpW0,KE_County_7,25,25,0,0,62,14,323,205,133,1,0,0,324,0,0,0,0,0,0,76,338,0,0,0,0,414,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230799.0,,,,,
202004,Kenya,Busia,Tvf1zgVZ0K4,202004_Tvf1zgVZ0K4,2020_Tvf1zgVZ0K4,KE_County_40,1409,1309,0,0,179,38,0,437,425,0,0,0,0,0,0,0,0,0,0,217,862,0,0,0,0,1079,17,202004,20-Apr,0,213,7270,1516,0,252,3,30,723,0,0,96,2622,852,0,0,0,0,0,0,0,0,0,0,0,100,1375,4287,3952,0,0,0,0,5207,0,48,20,418,245,0,195460.0,,,,,
202004,Kenya,Kakamega,BjC1xL40gHo,202004_BjC1xL40gHo,2020_BjC1xL40gHo,KE_County_37,1817,2768,0,0,579,376,257,1284,1178,79,0,0,336,0,0,0,0,0,0,955,2462,0,0,0,0,3417,79,202004,20-Apr,53,5795,40862,960,3000,0,226,856,1000,0,0,930,1546,2100,0,0,0,0,0,0,0,0,0,0,0,475,10475,15350,9600,2600,0,0,0,5660,0,30,423,1436,0,0,397701.0,,,,,
202004,Kenya,Meru,Y52XNJ50hYb,202004_Y52XNJ50hYb,2020_Y52XNJ50hYb,KE_County_12,2527,1507,0,0,4483,11,112,660,987,6,0,0,118,0,0,0,0,0,0,4494,1647,0,0,0,0,6141,81,202004,20-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,363466.2,,,,,
202004,Kenya,Tharaka Nithi,T4urHM47nlm,202004_T4urHM47nlm,2020_T4urHM47nlm,KE_County_13,430,777,0,0,238,3,0,530,544,0,0,0,0,0,0,0,0,0,0,241,1074,0,0,0,0,1315,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88838.0,,,,,
202004,Kenya,Tana River,JsH2bnvNt2d,202004_JsH2bnvNt2d,2020_JsH2bnvNt2d,KE_County_4,199,288,0,0,84,10,7,59,64,2,0,0,9,0,0,0,0,0,0,94,123,0,0,0,0,217,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63757.0,,,,,
202004,Kenya,Elgeyo Marakwet,MqnLxQBigG0,202004_MqnLxQBigG0,2020_MqnLxQBigG0,KE_County_28,482,519,0,0,28,1,24,131,126,23,0,0,47,0,0,0,0,0,0,29,257,0,0,0,0,286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94369.0,,,,,
202004,Kenya,Wajir,CeLsrJOH0g9,202004_CeLsrJOH0g9,2020_CeLsrJOH0g9,KE_County_8,86,33,0,0,325,0,322,140,86,65,0,0,387,0,0,0,0,0,0,325,226,0,0,0,0,551,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141337.0,,,,,
