periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
201810,October 2018,201810,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,46235.0,4805.0,7988.0,35.0,16.0,546.0,413.0,1339.0,1327.0,1745,22.0,111.0,65.0,83.0,,125.0,113.0,586.0,976.0,357.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,1501410.0,376027.0
201810,October 2018,201810,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,80643.0,15393.0,11771.0,2.0,6.0,1880.0,710.0,1826.0,2201.0,1358,217.0,22.0,3.0,417.0,5.0,433.0,164.0,1800.0,1944.0,412.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,2176482.0,529710.0
201810,October 2018,201810,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,38993.0,3421.0,4163.0,15.0,,795.0,241.0,1221.0,939.0,842,17.0,101.0,22.0,12.0,10.0,34.0,26.0,255.0,183.0,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,989793.0,223543.0
201810,October 2018,201810,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,,448.0,1116.0,1.0,,21.0,34.0,87.0,116.0,42,4.0,,,,,2.0,,50.0,101.0,35.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,137182.0,30866.0
201810,October 2018,201810,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,44837.0,3157.0,2555.0,7.0,7.0,829.0,211.0,905.0,524.0,1300,36.0,2.0,,88.0,6.0,24.0,2.0,334.0,221.0,109.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1115504.0,267913.0
201810,October 2018,201810,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,157779.0,9023.0,15708.0,25.0,43.0,1504.0,493.0,1296.0,1994.0,9153,9405.0,95.0,12.0,318.0,609.0,400.0,200.0,3588.0,3862.0,1447.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,4941708.0,1551751.0
201810,October 2018,201810,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,13237.0,834.0,830.0,2.0,,127.0,53.0,295.0,235.0,597,,43.0,5.0,,,68.0,24.0,65.0,90.0,32.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,295472.0,62611.0
201810,October 2018,201810,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13549.0,1534.0,1614.0,27.0,17.0,60.0,58.0,154.0,70.0,2347,63.0,196.0,5.0,9.0,,23.0,2.0,84.0,28.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,322567.0,77418.0
201810,October 2018,201810,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,35596.0,2479.0,5211.0,5.0,16.0,289.0,281.0,692.0,1168.0,717,73.0,45.0,74.0,13.0,,35.0,5.0,197.0,183.0,71.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,963723.0,229615.0
201810,October 2018,201810,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,19111.0,1321.0,5447.0,52.0,91.0,124.0,153.0,757.0,1631.0,423,15.0,24.0,42.0,158.0,3.0,62.0,111.0,402.0,1980.0,318.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,830296.0,216037.0
201810,October 2018,201810,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,12983.0,1542.0,3481.0,63.0,32.0,133.0,104.0,342.0,502.0,946,,30.0,99.0,22.0,,60.0,37.0,33.0,55.0,117.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,440250.0,110528.0
201810,October 2018,201810,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,29869.0,1282.0,1400.0,10.0,16.0,166.0,93.0,287.0,264.0,331,11.0,13.0,5.0,5.0,,7.0,8.0,6.0,2.0,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85,695447.0,167332.0
201810,October 2018,201810,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,35226.0,2105.0,2611.0,20.0,30.0,164.0,94.0,415.0,456.0,1456,13.0,18.0,14.0,52.0,,8.0,2.0,30.0,23.0,33.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,980109.0,230423.0
201810,October 2018,201810,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,17356.0,2126.0,4945.0,1.0,,180.0,165.0,384.0,585.0,233,10.0,48.0,46.0,9.0,,97.0,34.0,358.0,766.0,215.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,713768.0,179797.0
201810,October 2018,201810,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,24683.0,3262.0,3702.0,8.0,,948.0,199.0,849.0,628.0,1109,101.0,4.0,6.0,75.0,1.0,103.0,46.0,289.0,252.0,102.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,730798.0,182851.0
201810,October 2018,201810,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,70084.0,8138.0,10452.0,104.0,3.0,885.0,458.0,1321.0,1659.0,1867,209.0,52.0,112.0,136.0,10.0,88.0,87.0,630.0,667.0,112.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1941663.0,506430.0
201810,October 2018,201810,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,34023.0,4799.0,11136.0,30.0,55.0,319.0,316.0,1017.0,1736.0,2212,31.0,110.0,105.0,193.0,,67.0,37.0,644.0,1667.0,285.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1217438.0,294619.0
201810,October 2018,201810,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,45845.0,4061.0,4704.0,46.0,14.0,1026.0,348.0,1269.0,1219.0,2305,89.0,5.0,,16.0,,126.0,33.0,348.0,371.0,179.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,1406042.0,292342.0
201810,October 2018,201810,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,57736.0,4752.0,9163.0,40.0,30.0,883.0,507.0,1513.0,2704.0,1856,33.0,4.0,,15.0,2.0,75.0,75.0,437.0,758.0,108.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1496094.0,347094.0
201810,October 2018,201810,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,31325.0,1979.0,6690.0,3.0,3.0,209.0,180.0,655.0,1274.0,401,703.0,3.0,3.0,9.0,,63.0,93.0,263.0,628.0,126.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,978932.0,225154.3
201810,October 2018,201810,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,43350.0,3950.0,8804.0,33.0,5.0,490.0,343.0,1095.0,1721.0,3362,56.0,110.0,24.0,107.0,6.0,94.0,54.0,315.0,461.0,93.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,1119876.0,257063.0
201810,October 2018,201810,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,34097.0,1916.0,3093.0,3.0,6.0,320.0,312.0,768.0,1171.0,5318,49.0,4.0,,23.0,1.0,25.0,14.0,279.0,318.0,97.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,876529.0,201819.0
201810,October 2018,201810,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,47462.0,3293.0,5597.0,128.0,69.0,785.0,470.0,1219.0,1345.0,1041,586.0,86.0,192.0,87.0,127.0,63.0,102.0,201.0,260.0,56.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1176010.0,289424.0
201810,October 2018,201810,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,65489.0,5061.0,8257.0,33.0,5.0,868.0,486.0,1754.0,1812.0,1065,109.0,56.0,2.0,51.0,,102.0,28.0,439.0,555.0,148.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1637392.0,394095.0
201810,October 2018,201810,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,22589.0,1750.0,3177.0,12.0,,842.0,176.0,561.0,1244.0,230,42.0,7.0,,13.0,,23.0,8.0,223.0,213.0,44.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,869978.0,198285.0
201810,October 2018,201810,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,14258.0,365.0,335.0,2.0,,42.0,39.0,131.0,114.0,120,8.0,92.0,126.0,,,5.0,2.0,17.0,18.0,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,324054.0,69024.0
201810,October 2018,201810,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,35467.0,5784.0,6003.0,2.0,,1599.0,251.0,1085.0,844.0,1216,164.0,104.0,50.0,596.0,10.0,63.0,68.0,772.0,888.0,277.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,933224.0,224004.0
201810,October 2018,201810,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,19301.0,1294.0,5011.0,3.0,3.0,173.0,121.0,406.0,444.0,451,1500.0,19.0,43.0,18.0,1.0,39.0,8.0,140.0,186.0,29.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,502411.0,120579.0
201810,October 2018,201810,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,52611.0,2076.0,3362.0,90.0,28.0,279.0,174.0,715.0,760.0,2868,15.0,38.0,18.0,32.0,,78.0,78.0,119.0,140.0,16.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,1154966.0,252635.0
201810,October 2018,201810,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,54809.0,9538.0,11624.0,226.0,5.0,1706.0,392.0,2304.0,2029.0,3753,53.0,45.0,31.0,1854.0,3.0,463.0,166.0,1552.0,2451.0,1051.0,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1942506.0,556662.0
201810,October 2018,201810,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,48613.0,1186.0,526.0,6.0,,63.0,25.0,200.0,58.0,585,252.0,260.0,51.0,47.0,,40.0,14.0,218.0,135.0,124.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1299958.0,292161.0
201810,October 2018,201810,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,44775.0,4009.0,6508.0,188.0,86.0,330.0,262.0,1160.0,1296.0,2534,127.0,18.0,39.0,28.0,2.0,146.0,53.0,486.0,606.0,240.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,1213700.0,291287.0
201810,October 2018,201810,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,28403.0,1223.0,1789.0,2.0,1.0,124.0,40.0,230.0,192.0,754,158.0,2.0,,50.0,,105.0,42.0,230.0,263.0,81.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,754013.0,175023.0
201810,October 2018,201810,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15013.0,1419.0,4848.0,,1.0,102.0,134.0,395.0,835.0,149,27.0,,4.0,16.0,2.0,30.0,130.0,304.0,932.0,278.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,571413.0,143763.0
201810,October 2018,201810,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,7168.0,510.0,632.0,,,46.0,40.0,120.0,230.0,298,45.0,19.0,31.0,,,6.0,,53.0,56.0,24.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,183045.0,43931.0
201810,October 2018,201810,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,49246.0,7227.0,5187.0,64.0,20.0,1638.0,541.0,2226.7,1376.0,990,168.0,25.0,1.0,13.0,,54.0,27.0,273.0,285.0,60.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,1119184.0,251199.0
201810,October 2018,201810,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,22261.0,478.0,377.0,,,19.0,9.0,25.0,45.0,61,36.0,48.0,22.0,11.0,6.0,10.0,2.0,113.0,94.0,65.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,725589.0,168130.0
201810,October 2018,201810,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,47079.0,3650.0,5557.0,,,926.0,336.0,852.0,1093.0,812,45.0,20.0,6.0,55.0,2.0,152.0,145.0,574.0,655.0,195.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1266359.0,328050.57
201810,October 2018,201810,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,15051.0,1187.0,6352.0,9.0,18.0,131.0,219.0,314.0,922.0,202,14.0,,,13.0,1.0,53.0,58.0,298.0,1835.0,214.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,632154.0,170198.0
201810,October 2018,201810,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,19388.0,2353.0,2613.0,60.0,32.0,468.0,153.0,438.0,381.0,1341,7.0,1.0,,1.0,,22.0,9.0,141.0,118.0,62.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,648259.0,168803.0
201810,October 2018,201810,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,11055.0,786.0,3290.0,,,78.0,103.0,239.0,521.0,118,7.0,20.0,33.0,27.0,1.0,59.0,85.0,117.0,351.0,53.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,381210.0,90306.0
201810,October 2018,201810,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,28483.0,392.0,387.0,,,30.0,22.0,53.0,51.0,247,,77.0,13.0,,,4.0,7.0,83.0,61.0,31.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,813832.0,154627.0
201810,October 2018,201810,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,47067.0,6236.0,5807.0,48.0,14.0,2166.0,574.0,2086.0,1790.0,1522,112.0,,,99.0,20.0,92.0,29.0,662.0,598.0,165.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1183591.0,287954.0
201810,October 2018,201810,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,18109.0,7729.0,3177.0,5.0,1.0,128.0,78.0,496.0,544.0,285,125.0,2.0,1.0,17.0,,29.0,20.0,282.0,711.0,194.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,541985.0,130076.0
201810,October 2018,201810,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,35391.0,1977.0,4136.0,15.0,49.0,167.0,202.0,341.0,492.0,629,1005.0,,,17.0,4.0,30.0,,315.0,368.0,88.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1021526.0,245602.0
201910,October 2019,201910,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,29742.0,1395.0,4836.0,14.0,18.0,129.0,154.0,511.0,1265.0,267,235.0,9.0,12.0,26.0,40.0,29.0,34.0,292.0,791.0,30.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,985790.0,228300.0
201910,October 2019,201910,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,48447.0,4424.0,4050.0,61.0,17.0,662.0,300.0,1327.0,2675.0,1123,167.0,9.0,,478.0,,88.0,48.0,658.0,631.0,37.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,1439510.0,300422.0
201910,October 2019,201910,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,15103.0,825.0,1921.0,1.0,,147.0,113.0,239.0,521.0,427,18.0,,,8.0,,24.0,23.0,176.0,373.0,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,391465.0,92735.0
201910,October 2019,201910,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,59491.0,5566.0,8784.0,,12.0,862.0,591.0,1986.0,2656.0,805,146.0,449.0,14.0,95.0,34.0,281.0,26.0,617.0,884.0,145.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1545210.0,358489.0
201910,October 2019,201910,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,15396.0,1803.0,6741.0,5.0,,102.0,201.0,426.0,1039.0,268,44.0,2.0,,13.0,4.0,43.0,8.0,450.0,2437.0,349.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,632546.0,174772.0
201910,October 2019,201910,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,9926.0,763.0,1059.0,3.0,,69.0,70.0,218.0,295.0,167,,185.0,50.0,1.0,1.0,83.0,44.0,67.0,95.0,36.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,304087.0,64311.0
201910,October 2019,201910,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13770.0,610.0,589.0,57.0,12.0,61.0,24.0,202.0,57.0,349,15.0,62.0,10.0,,,9.0,4.0,59.0,28.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,325960.0,74780.0
201910,October 2019,201910,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,44816.0,3446.0,5832.0,55.0,204.0,453.0,509.0,1176.0,2107.0,1371,87.0,250.0,214.0,60.0,5.0,112.0,23.0,653.0,1228.0,120.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,1520117.0,382516.0
201910,October 2019,201910,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,68852.0,5620.0,11444.0,46.0,49.0,694.0,522.0,1308.0,1612.0,909,254.0,110.0,60.0,43.0,,78.0,14.0,791.0,924.0,310.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,1968184.0,500502.0
201910,October 2019,201910,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,50341.0,5075.0,5100.0,83.0,15.0,1673.0,478.0,1847.0,1479.0,1577,30.0,67.0,82.0,24.0,,18.0,11.0,292.0,333.0,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,1143365.0,260247.0
201910,October 2019,201910,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,4710.0,454.0,1308.0,1.0,21.0,40.0,46.0,130.0,336.0,59,6.0,1.0,2.0,1.0,,7.0,,279.0,227.0,20.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,141660.0,31873.0
201910,October 2019,201910,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,34854.0,4061.0,10123.0,14.0,64.0,280.0,282.0,1020.0,2076.0,1331,107.0,19.0,8.0,8.0,4.0,163.0,160.0,915.0,2030.0,427.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1244012.0,294911.0
201910,October 2019,201910,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,26836.0,470.0,346.0,,,8.0,6.0,122.0,70.0,177,2.0,124.0,39.0,8.0,,2.0,,88.0,66.0,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,836357.0,158906.0
201910,October 2019,201910,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,35398.0,1707.0,2725.0,3.0,8.0,374.0,329.0,861.0,1312.0,1116,20.0,40.0,108.0,26.0,15.0,46.0,70.0,267.0,378.0,28.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,905320.0,208405.0
201910,October 2019,201910,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,37966.0,1762.0,4889.0,5.0,8.0,294.0,221.0,571.0,842.0,2975,1004.0,,,49.0,17.0,103.0,20.0,325.0,566.0,43.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1043645.0,252208.0
201910,October 2019,201910,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,28978.0,1968.0,1385.0,7.0,13.0,225.0,65.0,400.0,212.0,1628,2.0,553.0,299.0,209.0,,38.0,8.0,156.0,108.0,22.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1200572.0,288258.0
201910,October 2019,201910,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,58642.0,5438.0,8891.0,17.0,9.0,760.0,546.0,1695.0,1710.0,1645,82.0,19.0,,21.0,1.0,85.0,9.0,521.0,542.0,179.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,1649467.0,397598.0
201910,October 2019,201910,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,17794.0,1379.0,2824.0,9.0,4.0,159.0,131.0,461.0,586.0,261,4.0,,,20.0,,30.0,47.0,309.0,892.0,129.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,556565.0,133575.0
201910,October 2019,201910,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,78781.0,8050.0,12662.0,11.0,101.0,901.0,670.0,2285.0,3246.0,1799,354.0,121.0,96.0,300.0,94.0,549.0,102.0,1192.0,2225.0,628.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,2301531.0,547333.0
201910,October 2019,201910,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,7485.0,430.0,705.0,,,38.0,30.0,99.0,237.0,203,30.0,16.0,2.0,,,17.0,17.0,50.0,64.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,191673.0,51341.0
201910,October 2019,201910,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,45822.0,2952.0,2966.0,28.0,18.0,591.0,195.0,881.0,718.0,1308,71.0,168.0,131.0,214.0,1.0,23.0,16.0,430.0,337.0,140.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1145512.0,275120.0
201910,October 2019,201910,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,13280.0,1463.0,3451.0,1.0,,123.0,102.0,427.0,614.0,207,15.0,198.0,79.0,26.0,1.0,59.0,33.0,296.0,456.0,70.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,449338.0,113085.0
201910,October 2019,201910,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,165615.0,6293.0,12029.0,19.0,13.0,1625.0,598.0,2781.0,4513.0,25098,4307.0,465.0,325.0,231.0,137.0,357.0,251.0,2667.0,4806.0,1847.0,1848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5138533.0,1608363.0
201910,October 2019,201910,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,33360.0,1745.0,3531.0,2.0,1.0,578.0,206.0,630.0,830.0,166,30.0,1.0,,2.0,,36.0,27.0,304.0,298.0,67.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,881878.0,201282.0
201910,October 2019,201910,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,19275.0,2097.0,4633.0,1.0,,145.0,156.0,508.0,594.0,224,42.0,3.0,,22.0,6.0,61.0,26.0,341.0,836.0,83.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,730558.0,184218.0
201910,October 2019,201910,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,56783.0,8491.0,8626.0,7.0,4.0,545.0,214.0,2236.0,1866.0,2879,84.0,39.0,21.0,103.0,10.0,510.0,182.0,1802.0,2866.0,1026.0,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1984169.0,569641.0
201910,October 2019,201910,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,14735.0,633.0,470.0,16.0,31.0,69.0,84.0,180.0,321.0,495,,,,10.0,,,,62.0,62.0,28.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,334581.0,71266.0
